,timestamp,oi,notional,datetime
7842,1671756900,99197.29300000,1664639693.56230000,2022-12-23 08:55:00
7843,1671756600,99253.71700000,1664504684.83340000,2022-12-23 08:50:00
7844,1671756300,99572.70600000,1671247649.80293700,2022-12-23 08:45:00
7845,1671756000,99549.49300000,1672449859.27722300,2022-12-23 08:40:00
7846,1671755700,99486.14300000,1671158281.49970000,2022-12-23 08:35:00
7847,1671755400,99420.39900000,1669610254.64232540,2022-12-23 08:30:00
7848,1671755100,99298.77400000,1668179967.66701980,2022-12-23 08:25:00
7849,1671754800,99257.71000000,1666094871.67535780,2022-12-23 08:20:00
7850,1671754500,99202.00900000,1665950807.58252720,2022-12-23 08:15:00
7851,1671754200,99253.97100000,1667817842.78413770,2022-12-23 08:10:00
7852,1671753900,99262.27600000,1667508814.47436360,2022-12-23 08:05:00
7853,1671753600,99473.37300000,1672713056.37773540,2022-12-23 08:00:00
7854,1671753300,99404.10400000,1671579684.09306800,2022-12-23 07:55:00
7855,1671753000,99353.96400000,1670949525.94646450,2022-12-23 07:50:00
7856,1671752700,99364.74200000,1671365848.49085570,2022-12-23 07:45:00
7857,1671752400,99326.80800000,1670928758.33117200,2022-12-23 07:40:00
7858,1671752100,99312.56400000,1669622963.45520000,2022-12-23 07:35:00
7859,1671751800,99349.95000000,1669746646.21070580,2022-12-23 07:30:00
7860,1671751500,99397.10400000,1671451761.15360000,2022-12-23 07:25:00
7861,1671751200,99379.21400000,1671041607.56720000,2022-12-23 07:20:00
7862,1671750900,99376.87200000,1670393215.52900700,2022-12-23 07:15:00
7863,1671750600,99403.18800000,1671426992.46121380,2022-12-23 07:10:00
7864,1671750300,99322.38300000,1668538078.59565930,2022-12-23 07:05:00
7865,1671750000,99313.66100000,1668175908.94857050,2022-12-23 07:00:00
7866,1671749700,99387.84300000,1668324332.59800000,2022-12-23 06:55:00
7867,1671749400,99346.93200000,1667233634.42483140,2022-12-23 06:50:00
7868,1671749100,99354.04600000,1667626650.40474720,2022-12-23 06:45:00
7869,1671748800,99421.18400000,1669937057.05323530,2022-12-23 06:40:00
7870,1671748500,99193.31300000,1667429672.19870000,2022-12-23 06:35:00
7871,1671748200,99249.20700000,1667536868.15469170,2022-12-23 06:30:00
7872,1671747900,99197.27400000,1666846096.34321930,2022-12-23 06:25:00
7873,1671747600,99357.79400000,1671238526.22846480,2022-12-23 06:20:00
7874,1671747300,99317.66300000,1671238178.83360000,2022-12-23 06:15:00
7875,1671747000,99488.07400000,1671777050.52623080,2022-12-23 06:10:00
7876,1671746700,99481.64100000,1671908354.97420000,2022-12-23 06:05:00
7877,1671746400,99537.47900000,1671333809.88900000,2022-12-23 06:00:00
7878,1671746100,99632.70800000,1672826265.66866200,2022-12-23 05:55:00
7879,1671745800,99684.70400000,1673613003.86135240,2022-12-23 05:50:00
7880,1671745500,99644.14000000,1673762477.23600000,2022-12-23 05:45:00
7881,1671745200,99647.57000000,1674069211.24300000,2022-12-23 05:40:00
7882,1671744900,99680.31500000,1674675089.38109870,2022-12-23 05:35:00
7883,1671744600,99618.17500000,1674740910.83000000,2022-12-23 05:30:00
7884,1671744300,99612.63800000,1673276796.88292030,2022-12-23 05:25:00
7885,1671744000,99601.83300000,1671986090.02110000,2022-12-23 05:20:00
7886,1671743700,99574.28700000,1670906323.00350000,2022-12-23 05:15:00
7887,1671743400,99590.62400000,1670690252.66008620,2022-12-23 05:10:00
7888,1671743100,99588.51800000,1671199748.51872700,2022-12-23 05:05:00
7889,1671742800,99634.49100000,1671547928.60880000,2022-12-23 05:00:00
7890,1671742500,99781.01900000,1674056090.06870000,2022-12-23 04:55:00
7891,1671742200,99774.99900000,1674133232.22565400,2022-12-23 04:50:00
7892,1671741900,99753.21700000,1671488702.99595360,2022-12-23 04:45:00
7893,1671741600,99725.35500000,1670489449.06950000,2022-12-23 04:40:00
7894,1671741300,99520.62400000,1668169000.95746330,2022-12-23 04:35:00
7895,1671741000,99119.33300000,1663587156.45313020,2022-12-23 04:30:00
7896,1671740700,99288.59700000,1669805837.76690000,2022-12-23 04:25:00
7897,1671740400,101799.77300000,1697215995.43330000,2022-12-23 04:20:00
7898,1671740100,101759.10500000,1695095353.48339180,2022-12-23 04:15:00
7899,1671739800,101985.88200000,1699057195.68477700,2022-12-23 04:10:00
7900,1671739500,102013.73700000,1698222679.83900000,2022-12-23 04:05:00
7901,1671739200,101978.01300000,1698770136.15660000,2022-12-23 04:00:00
7902,1671738900,102053.36800000,1699641725.28734090,2022-12-23 03:55:00
7903,1671738600,102017.62200000,1697940493.51920000,2022-12-23 03:50:00
7904,1671738300,102011.97200000,1697540421.26320000,2022-12-23 03:45:00
7905,1671738000,101996.15700000,1697297649.40560000,2022-12-23 03:40:00
7906,1671737700,101947.78600000,1696880118.85560000,2022-12-23 03:35:00
7907,1671737400,101966.49500000,1697405652.31650000,2022-12-23 03:30:00
7908,1671737100,102213.40200000,1700544811.75440000,2022-12-23 03:25:00
7909,1671736800,102193.44800000,1699681427.13600000,2022-12-23 03:20:00
7910,1671736500,102157.83000000,1700332179.47115970,2022-12-23 03:15:00
7911,1671736200,102185.52700000,1696995046.88900000,2022-12-23 03:10:00
7912,1671735900,102112.02200000,1696125168.75686740,2022-12-23 03:05:00
7913,1671735600,102095.22500000,1695934411.04250000,2022-12-23 03:00:00
7914,1671735300,102053.60300000,1694622004.94294330,2022-12-23 02:55:00
7915,1671735000,102009.51500000,1693745585.15700000,2022-12-23 02:50:00
7916,1671734700,101861.70400000,1691943275.78080000,2022-12-23 02:45:00
7917,1671734400,101847.04200000,1690722005.42520000,2022-12-23 02:40:00
7918,1671734100,101804.26500000,1687902390.71417330,2022-12-23 02:35:00
7919,1671733800,101792.48500000,1689063062.10200000,2022-12-23 02:30:00
7920,1671733500,101759.57700000,1687883895.95069240,2022-12-23 02:25:00
7921,1671733200,101651.55800000,1687822469.03200000,2022-12-23 02:20:00
7922,1671732900,101590.01100000,1686262115.58570000,2022-12-23 02:15:00
7923,1671732600,101473.34400000,1683310861.61280000,2022-12-23 02:10:00
7924,1671732300,101357.92400000,1679728220.79990390,2022-12-23 02:05:00
7925,1671732000,101229.49900000,1679064686.78139000,2022-12-23 02:00:00
7926,1671731700,100930.21900000,1673594612.39230000,2022-12-23 01:55:00
7927,1671731400,100857.97100000,1673441522.33659150,2022-12-23 01:50:00
7928,1671731100,100744.21400000,1672440680.64877060,2022-12-23 01:45:00
7929,1671730800,100691.74900000,1670805562.20318600,2022-12-23 01:40:00
7930,1671730500,100772.52300000,1672665093.70312790,2022-12-23 01:35:00
7931,1671730200,100603.00200000,1671760325.43480000,2022-12-23 01:30:00
7932,1671729900,100695.80900000,1673483788.93280000,2022-12-23 01:25:00
7933,1671729600,100782.51900000,1676231919.28464870,2022-12-23 01:20:00
7934,1671729300,100851.68400000,1678332869.76791600,2022-12-23 01:15:00
7935,1671729000,100622.90100000,1676111806.50802230,2022-12-23 01:10:00
7936,1671728700,100635.22500000,1676385446.54352550,2022-12-23 01:05:00
7937,1671728400,100618.27000000,1675877781.46600000,2022-12-23 01:00:00
7938,1671728100,100639.77900000,1675478029.43097600,2022-12-23 00:55:00
7939,1671727800,100529.40300000,1674315582.83810280,2022-12-23 00:50:00
7940,1671727500,100445.65600000,1673253871.34480000,2022-12-23 00:45:00
7941,1671727200,100355.58500000,1671279757.90939710,2022-12-23 00:40:00
7942,1671726900,100132.67000000,1668068649.55693440,2022-12-23 00:35:00
7943,1671726600,100003.23800000,1664373890.68160000,2022-12-23 00:30:00
7944,1671726300,99818.44700000,1662170873.70554690,2022-12-23 00:25:00
7945,1671726000,99776.12600000,1660424400.82900000,2022-12-23 00:20:00
7946,1671725700,99543.89900000,1655225906.96190000,2022-12-23 00:15:00
7947,1671725400,99685.80700000,1657925321.19645400,2022-12-23 00:10:00
7948,1671725100,99465.69000000,1655039455.61700000,2022-12-23 00:05:00
